mix_id,material_window,ingredient_ids,axis_mix,runtime_substrate,runtime_candidate_id,candidate_selection_reason,mix_strength,wfo_aware,selected_for_mt5,decision_weight,claim_boundary
E01M0361,F001-F050,F021+F014+F030+F044,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0362,F001-F050,F028+F025+F047,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.3,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0363,F001-F050,F035+F036+F014,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.68,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0364,F001-F050,F042+F047+F031,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.36,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0365,F001-F050,F049+F008+F048,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,extreme(극단),False,False,1.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0366,F001-F050,F006+F019+F015+F009,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.73,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0367,F001-F050,F013+F030+F032,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0368,F001-F050,F020+F041+F049,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.09,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0369,F001-F050,F027+F002+F016,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.82,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0370,F001-F050,F034+F013+F033,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0371,F001-F050,F041+F024+F050+F024,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0372,F001-F050,F048+F035+F017,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,extreme(극단),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0373,F001-F050,F005+F046+F034,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0374,F001-F050,F012+F007+F001,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.97,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0375,F001-F050,F019+F018+F018,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,2.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0376,F001-F050,F026+F029+F035+F039,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.33,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0377,F001-F050,F033+F040+F002,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.71,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0378,F001-F050,F040+F001+F019,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0379,F001-F050,F047+F012+F036,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,extreme(극단),False,False,1.38,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0380,F001-F050,F004+F023+F003,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.76,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0381,F001-F050,F011+F034+F020+F004,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.44,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0382,F001-F050,F018+F045+F037,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.47,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0383,F001-F050,F025+F006+F004,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.85,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0384,F001-F050,F032+F017+F021,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0385,F001-F050,F039+F028+F038,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.21,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0386,F001-F050,F046+F039+F005+F019,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,extreme(극단),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0387,F001-F050,F003+F050+F022,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.97,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0388,F001-F050,F010+F011+F039,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.65,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0389,F001-F050,F017+F022+F006,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,2.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0390,F001-F050,F024+F033+F023,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.36,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0391,F001-F050,F031+F044+F040+F034,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0392,F001-F050,F038+F005+F007,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.73,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0393,F001-F050,F045+F016+F024,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,extreme(극단),False,False,1.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0394,F001-F050,F002+F027+F041,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.44,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0395,F001-F050,F009+F038+F008,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.82,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0396,F001-F050,F016+F049+F025+F049,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0397,F001-F050,F023+F010+F042,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0398,F001-F050,F030+F021+F009,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0399,F001-F050,F037+F032+F026,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.24,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0400,F001-F050,F044+F043+F043,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,extreme(극단),False,False,1.27,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0401,F001-F050,F001+F004+F010+F014,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,2.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0402,F001-F050,F008+F015+F027,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.68,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0403,F001-F050,F015+F026+F044,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.36,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0404,F001-F050,F022+F037+F011,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0405,F001-F050,F029+F048+F028,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0406,F001-F050,F036+F009+F045+F029,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0407,F001-F050,F043+F020+F012,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,extreme(극단),False,False,1.44,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0408,F001-F050,F050+F031+F029,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.47,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0409,F001-F050,F007+F042+F046,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0410,F001-F050,F014+F003+F013,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,2.23,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0411,F001-F050,F021+F014+F030+F044,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0412,F001-F050,F028+F025+F047,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.24,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0413,F001-F050,F035+F036+F014,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0414,F001-F050,F042+F047+F031,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,extreme(극단),False,False,1.3,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0415,F001-F050,F049+F008+F048,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.68,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0416,F001-F050,F006+F019+F015+F009,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,2.06,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0417,F001-F050,F013+F030+F032,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0418,F001-F050,F020+F041+F049,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0419,F001-F050,F027+F002+F016,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.76,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0420,F001-F050,F034+F013+F033,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.44,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
